42 59 -0.790368
42 60 -1.742
43 29 -2.19406
43 33 -0.459044
43 41 -0.980497
43 43 7.52327
43 44 -1.64436
43 59 -1.76103
43 61 -0.550103
44 33 -2.58008
44 43 -1.64436
44 44 8.15147
44 47 -0.580922
44 48 -2.57033
44 61 -0.845647
45 30 -0.884159
45 31 -0.568076
45 32 -1.20666
45 39 -0.163074
45 45 6.8278
45 46 -1.07586
45 53 -1.202
45 58 -0.684289
45 62 -1.15743
46 32 -2.42213
46 34 -0.1
46 45 -1.07586
46 46 7.50539
46 47 -1.08377
46 62 -1.36585
46 63 -1.51394
47 33 -0.314478
47 34 -2.93333
47 44 -0.580922
47 46 -1.08377
47 47 7.79799
47 48 -1.53799
47 63 -1.40467
48 44 -2.57033
48 47 -1.53799
48 48 8.20243
48 61 -0.396603
48 63 -0.982088
48 64 -2.77408
49 35 -1.82208
49 36 -0.689444
49 37 -0.818104
49 49 7.20438
49 50 -1.19151
49 51 -0.815045
49 65 -1.94242
50 36 -2.04304
50 42 -1.17185
50 49 -1.19151
50 50 7.43668
50 52 -2.0913
50 60 -0.323345
50 65 -0.674436
51 37 -1.87939
51 40 -0.853788
51 49 -0.815045
51 51 7.16154
51 57 -0.987715
51 65 -0.892002
51 66 -1.7773
52 50 -2.0913
52 52 7.84337
52 60 -1.14577
52 65 -1.21991
52 67 -0.825393
52 68 -2.59111
53 39 -3.35224
53 45 -1.202
53 53 8.60726
53 55 -1.92328
53 58 -2.17459
54 38 -1.07126
54 54 3.71158
54 55 -0.894526
54 69 -1.12875
54 70 -0.0148611
54 72 -0.66582
55 38 -0.782143
55 39 -0.0234483
55 53 -1.92328
55 54 -0.894526
55 55 7.38941
55 58 -0.504053
55 71 -1.64742
55 72 -1.6983
56 40 -0.368333
56 56 3.59936
56 57 -0.962584
56 73 -0.412678
56 74 -1.85729
57 40 -1.99838
57 51 -0.987715
57 56 -0.962584
57 57 7.30571
57 66 -0.612248
57 74 -0.776068
57 77 -2.026
58 45 -0.684289
58 53 -2.17459
58 55 -0.504053
58 58 7.64724
58 62 -1.20793
58 71 -0.671221
58 78 -2.48951
59 41 -1.56617
59 42 -0.790368
59 43 -1.76103
59 59 7.3277
59 60 -1.82303
59 61 -0.910178
59 79 -0.566884
60 42 -1.742
60 50 -0.323345
60 52 -1.14577
60 59 -1.82303
60 60 7.81233
60 67 -2.46913
60 79 -0.360963
61 43 -0.550103
61 44 -0.845647
61 48 -0.396603
61 59 -0.910178
61 61 7.1195
61 64 -1.07022
61 79 -1.89858
61 80 -1.5211
62 45 -1.15743
62 46 -1.36585
62 58 -1.20793
62 62 7.52776
62 63 -0.920927
62 78 -0.289184
62 82 -2.62937
63 46 -1.51394
63 47 -1.40467
63 48 -0.982088
63 62 -0.920927
63 63 7.65461
63 64 -0.00461538
63 81 -2.76923
63 82 -0.144476
64 48 -2.77408
64 61 -1.07022
64 63 -0.00461538
64 64 7.70052
64 80 -1.34066
64 81 -1.13414
64 83 -1.43333
65 49 -1.94242
65 50 -0.674436
65 51 -0.892002
65 52 -1.21991
65 65 7.28997
65 66 -1.7333
65 68 -0.346883
65 85 -0.539711
66 51 -1.7773
66 57 -0.612248
66 65 -1.7333
66 66 7.77578
66 77 -0.97596
66 84 -2.50057
66 85 -0.262196
67 52 -0.825393
67 60 -2.46913
67 67 7.74903
67 68 -1.274
67 79 -1.17387
67 86 -2.06461
68 52 -2.59111
68 65 -0.346883
68 67 -1.274
68 68 8.05409
68 85 -1.82054
68 86 -0.118895
68 87 -1.96989
69 54 -1.12875
69 69 4.52528
69 70 -3.00444
69 89 -0.37875
70 54 -0.0148611
70 69 -3.00444
70 70 8.20237
70 72 -1.49348
70 89 -0.829333
70 90 -0.779075
70 91 -2.1361
71 55 -1.64742
71 58 -0.671221
71 71 7.56601
71 72 -1.75418
71 78 -0.958098
71 88 -2.06215
71 92 -0.486788
72 54 -0.66582
72 55 -1.6983
72 70 -1.49348
72 71 -1.75418
72 72 7.617
72 91 -1.65659
72 92 -0.452661
73 56 -0.412678
73 73 3.63191
73 74 -0.846154
73 76 -0.437778
73 94 -1.92308
74 56 -1.85729
74 57 -0.776068
74 73 -0.846154
74 74 7.23485
74 77 -0.770093
74 94 -1.02717
74 95 -2.01446
75 75 3.68527
75 76 -0.408106
75 93 -0.368333
75 96 -0.827062
75 98 -2.09549
76 73 -0.437778
76 75 -0.408106
76 76 3.30244
76 94 -0.750712
76 97 -0.916833
76 98 -0.806209
77 57 -2.026
77 66 -0.97596
77 74 -0.770093
77 77 7.19341
77 84 -0.776999
77 95 -0.995243
77 99 -1.71806
78 58 -2.48951
78 62 -0.289184
78 71 -0.958098
78 78 7.60313
78 82 -1.5848
78 88 -1.67877
78 100 -0.688962
79 59 -0.566884
79 60 -0.360963
79 61 -1.89858
79 67 -1.17387
79 79 7.67439
79 80 -0.951555
79 86 -0.179133
79 101 -2.62549
80 61 -1.5211
80 64 -1.34066
80 79 -0.951555
80 80 7.61527
80 83 -0.991633
80 101 -0.165476
80 102 -2.70101
81 63 -2.76923
81 64 -1.13414
81 81 7.83265
81 82 -1.58585
81 83 -1.60629
81 104 -0.76668
82 62 -2.62937
82 63 -0.144476
82 78 -1.5848
82 81 -1.58585
82 82 7.64005
82 100 -1.0562
82 104 -0.718646
83 64 -1.43333
83 80 -0.991633
83 81 -1.60629
83 83 7.53963
83 102 -0.0583334
83 103 -2.37618
83 104 -1.14203
84 66 -2.50057
84 77 -0.776999
84 84 7.85377
84 85 -1.12858
84 99 -1.41003
84 106 -2.09239
85 65 -0.539711
85 66 -0.262196
85 68 -1.82054
85 84 -1.12858
85 85 7.26146
85 87 -0.747618
85 106 -1.14857
85 107 -1.70588
86 67 -2.06461
86 68 -0.118895
86 79 -0.179133
86 86 7.94181
86 87 -1.24998
86 101 -2.19018
86 108 -2.20017
87 68 -1.96989
87 85 -0.747618
87 86 -1.24998
87 87 7.57001
87 107 -1.81773
87 108 -1.57769
87 109 -0.279317
88 71 -2.06215
88 78 -1.67877
88 88 7.96904
88 92 -1.32483
88 100 -0.50566
88 110 -2.46085
89 69 -0.37875
89 70 -0.829333
89 89 3.67293
89 90 -2.0308
89 111 -0.421905
90 70 -0.779075
90 89 -2.0308
90 90 7.42428
90 91 -0.848411
90 111 -0.749524
90 112 -2.24881
90 113 -0.809808
91 70 -2.1361
91 72 -1.65659
91 90 -0.848411
91 91 7.42495
91 92 -0.998927
91 112 -1.18345
91 114 -0.688041
92 71 -0.486788
92 72 -0.452661
92 88 -1.32483
92 91 -0.998927
92 92 7.1094
92 110 -1.04755
92 114 -1.84519
92 115 -1.08486
93 75 -0.368333
93 93 3.67487
93 96 -2.05357
93 116 -0.421905
93 119 -0.832961
94 73 -1.92308
94 74 -1.02717
94 76 -0.750712
94 94 8.07367
94 95 -1.45155
94 97 -2.88923
94 121 -0.0600142
95 74 -2.01446
95 77 -0.995243
95 94 -1.45155
95 95 7.31991
95 99 -1.11982
95 120 -1.24082
95 121 -0.588463
96 75 -0.827062
96 93 -2.05357
96 96 7.35108
96 98 -0.981818
96 119 -0.701012
96 122 -2.09922
96 123 -0.753711
97 76 -0.916833
97 94 -2.88923
97 97 8.51382
97 98 -2.33332
97 121 -2.2616
97 124 -0.179456
98 75 -2.09549
98 76 -0.806209
98 96 -0.981818
98 97 -2.33332
98 98 7.72636
98 122 -1.2309
98 124 -0.309243
99 77 -1.71806
99 84 -1.41003
99 95 -1.11982
99 99 7.19236
99 106 -0.884615
99 120 -1.39612
99 125 -0.708797
100 78 -0.688962
100 82 -1.0562
100 88 -0.50566
100 100 7.24154
100 104 -1.71307
100 105 -1.74418
100 110 -1.50682
100 126 -0.0837846
101 79 -2.62549
101 80 -0.165476
101 86 -2.19018
101 101 7.93127
101 102 -1.46266
101 108 -0.243845
101 127 -1.28017
102 80 -2.70101
102 83 -0.0583334
102 101 -1.46266
102 102 7.67306
102 103 -1.56022
102 127 -0.728042
102 128 -1.20993
103 83 -2.37618
103 102 -1.56022
103 103 7.74779
103 104 -1.72313
103 128 -0.728389
103 129 -1.42604
104 81 -0.76668
104 82 -0.718646
104 83 -1.14203
104 100 -1.71307
104 103 -1.72313
104 104 7.23637
104 105 -1.05543
104 129 -0.222874
105 100 -1.74418
105 104 -1.05543
105 105 7.77265
105 126 -2.14711
105 129 -0.685865
105 130 -0.178682
105 131 -2.02242
106 84 -2.09239
106 85 -1.14857
106 99 -0.884615
106 106 7.68068
106 107 -1.29011
106 125 -2.21527
106 132 -0.0956085
107 85 -1.70588
107 87 -1.81773
107 106 -1.29011
107 107 7.6944
107 109 -0.763751
107 132 -2.15516
108 86 -2.20017
108 87 -1.57769
108 101 -0.243845
108 108 7.50952
108 109 -1.27421
108 127 -1.38436
108 133 -0.889396
109 87 -0.279317
109 107 -0.763751
109 108 -1.27421
109 109 7.67666
109 132 -0.874984
109 133 -1.94219
109 134 -2.60246
110 88 -2.46085
110 92 -1.04755
110 100 -1.50682
110 110 7.69431
110 115 -1.72536
110 126 -1.01922
111 89 -0.421905
111 90 -0.749524
111 111 3.75252
111 113 -2.20204
111 135 -0.366667
112 90 -2.24881
112 91 -1.18345
112 112 8.01148
112 113 -0.935704
112 114 -0.0883504
112 136 -2.669
112 137 -0.94537
113 90 -0.809808
113 111 -2.20204
113 112 -0.935704
113 113 7.27429
113 135 -0.792255
113 137 -1.71428
113 138 -0.86015
114 91 -0.688041
114 92 -1.84519
114 112 -0.0883504
114 114 7.26069
114 115 -1.15006
114 136 -1.48953
114 140 -0.730214
114 141 -1.33442
115 92 -1.08486
115 110 -1.72536
115 114 -1.15006
115 115 7.35877
115 126 -0.22971
115 139 -2.01601
115 141 -1.22568
116 93 -0.421905
116 116 3.65331
116 117 -0.377949
116 119 -1.95604
116 144 -0.870748
117 116 -0.377949
117 117 3.67339
117 118 -0.452727
117 144 -2.07455
117 145 -0.784434
118 117 -0.452727
118 118 3.59876
118 143 -0.407273
118 145 -1.875
118 146 -0.879408
119 93 -0.832961
119 96 -0.701012
119 116 -1.95604
119 119 7.28784
119 123 -2.05047
119 144 -0.91406
119 147 -0.889462
120 95 -1.24082
120 99 -1.39612
120 120 7.009
120 121 -1.1231
120 125 -0.784136
120 148 -1.46644
120 149 -1.11772
121 94 -0.0600142
121 95 -0.588463
121 97 -2.2616
121 120 -1.1231
121 121 7.34168
121 124 -1.40997
121 149 -1.40223
121 150 -0.60288
122 96 -2.09922
122 98 -1.2309
122 122 7.71766
122 123 -1.17556
122 124 -2.28291
122 152 -0.982587
123 96 -0.753711
123 119 -2.05047
123 122 -1.17556
123 123 7.82098
123 147 -1.51956
123 152 -2.33497
124 97 -0.179456
124 98 -0.309243
124 121 -1.40997
124 122 -2.28291
124 124 7.56161
124 150 -1.30365
124 151 -1.69178
124 152 -0.479783
125 99 -0.708797
125 106 -2.21527
125 120 -0.784136
125 125 7.3116
125 132 -1.10148
125 148 -0.861546
125 153 -1.74938
126 100 -0.0837846
126 105 -2.14711
126 110 -1.01922
126 115 -0.22971
126 126 7.96121
126 130 -2.02511
126 139 -2.44587
126 155 -0.127042
127 101 -1.28017
127 102 -0.728042
127 108 -1.38436
127 127 6.97431
127 128 -1.42187
127 133 -1.20558
127 156 -1.02949
128 102 -1.20993
128 103 -0.728389
128 127 -1.42187
128 128 7.01841
128 129 -1.64076
128 156 -0.851503
128 157 -1.27631
129 103 -1.42604
129 104 -0.222874
129 105 -0.685865
129 128 -1.64076
129 129 7.50539
129 131 -2.29031
129 157 -0.32026
129 158 -0.988164
130 105 -0.178682
130 126 -2.02511
130 130 7.83406
130 131 -1.73872
130 155 -1.98861
130 159 -1.97127
131 105 -2.02242
131 129 -2.29031
131 130 -1.73872
131 131 7.76359
131 158 -1.37128
131 159 -0.423866
132 106 -0.0956085
132 107 -2.15516
132 109 -0.874984
132 125 -1.10148
132 132 7.29194
132 134 -0.714016
132 153 -0.665582
132 160 -1.79041
133 108 -0.889396
133 109 -1.94219
133 127 -1.20558
133 133 7.3675
133 134 -0.119932
133 156 -1.71054
133 161 -1.58226
134 109 -2.60246
134 132 -0.714016
134 133 -0.119932
134 134 8.11636
134 160 -0.59566
134 161 -1.37075
134 162 -2.78341
135 111 -0.366667
135 113 -0.792255
135 135 3.7074
135 138 -2.14963
135 163 -0.412689
136 112 -2.669
136 114 -1.48953
136 136 7.92076
136 137 -0.77719
136 140 -1.98914
136 164 -1.05699
137 112 -0.94537
137 113 -1.71428
137 136 -0.77719
137 137 7.16733
137 138 -0.839337
137 164 -1.92134
137 165 -1.01256
138 113 -0.86015
138 135 -2.14963
138 137 -0.839337
138 138 7.42885
138 163 -0.761319
138 165 -2.20709
138 166 -0.67946
139 115 -2.01601
139 126 -2.44587
139 139 7.69739
139 141 -0.93631
139 155 -1.47395
139 168 -0.874687
140 114 -0.730214
140 136 -1.98914
140 140 7.2772
140 141 -1.01691
140 164 -0.673443
140 167 -0.979052
140 169 -1.95103
141 114 -1.33442
141 115 -1.22568
141 139 -0.93631
141 140 -1.01691
141 141 7.00062
141 168 -1.48721
141 169 -1.0291
142 142 3.61643
142 143 -0.493333
142 174 -0.426667
142 175 -0.779762
142 176 -1.93357
143 118 -0.407273
143 142 -0.493333
143 143 3.62657
143 146 -1.92212
143 176 -0.808081
144 116 -0.870748
144 117 -2.07455
144 119 -0.91406
144 144 7.20297
144 145 -0.699301
144 147 -1.64598
144 177 -1.04101
145 117 -0.784434
145 118 -1.875
145 144 -0.699301
145 145 7.37314
145 146 -1.1375
145 177 -2.21441
145 178 -0.690896
146 118 -0.879408
146 143 -1.92212
146 145 -1.1375
146 146 7.26142
146 176 -0.595671
146 178 -1.87941
146 179 -0.902019
147 119 -0.889462
147 123 -1.51956
147 144 -1.64598
147 147 7.24059
147 152 -0.21585
147 177 -0.785411
147 181 -0.558349
147 182 -1.71021
148 120 -1.46644
148 125 -0.861546
148 148 6.97065
148 149 -1.15898
148 153 -1.08866
148 154 -1.24035
148 183 -1.21251
149 120 -1.11772
149 121 -1.40223
149 148 -1.15898
149 149 7.43323
149 150 -2.37426
149 183 -1.40543
149 184 -0.0686717
150 121 -0.60288
150 124 -1.30365
150 149 -2.37426
150 150 7.79365
150 151 -1.54393
150 184 -2.01078
151 124 -1.69178
151 150 -1.54393
151 151 7.53357
151 152 -1.25769
151 184 -0.877325
151 185 -2.2159
152 122 -0.982587
152 123 -2.33497
152 124 -0.479783
152 147 -0.21585
152 151 -1.25769
152 152 7.49239
152 181 -1.72244
152 185 -0.582826
153 125 -1.74938
153 132 -0.665582
153 148 -1.08866
153 153 7.59187
153 154 -1.64664
153 160 -2.3642
153 186 -0.152573
154 148 -1.24035
154 153 -1.64664
154 154 7.58771
154 183 -0.850757
154 186 -2.53493
154 187 -1.39998
155 126 -0.127042
155 130 -1.98861
155 139 -1.47395
155 155 7.35186
155 159 -0.00498215
155 168 -1.16603
155 188 -0.926858
155 189 -1.76947
156 127 -1.02949
156 128 -0.851503
156 133 -1.71054
156 156 7.94091
156 157 -2.81884
156 161 -1.50871
156 192 -0.108783
157 128 -1.27631
157 129 -0.32026
157 156 -2.81884
157 157 8.3109
157 158 -2.44562
157 192 -1.49594
158 129 -0.988164
158 131 -1.37128
158 157 -2.44562
158 158 7.36663
158 159 -1.13007
158 192 -0.827017
158 193 -0.680509
159 130 -1.97127
159 131 -0.423866
159 155 -0.00498215
159 158 -1.13007
159 159 7.277
159 189 -1.14545
159 190 -0.934833
159 193 -1.72919
160 132 -1.79041
160 134 -0.59566
160 153 -2.3642
160 160 7.42071
160 162 -0.945517
160 186 -0.646712
160 194 -1.18249
161 133 -1.58226
161 134 -1.37075
161 156 -1.50871
161 161 7.70945
161 162 -0.478477
161 191 -2.42543
161 192 -0.0539875
161 196 -0.368345
162 134 -2.78341
162 160 -0.945517
162 161 -0.478477
162 162 7.90236
162 194 -0.411351
162 195 -1.98633
162 196 -1.33412
163 135 -0.412689
163 138 -0.761319
163 163 3.74293
163 166 -2.21964
163 197 -0.363519
164 136 -1.05699
164 137 -1.92134
164 140 -0.673443
164 164 7.34883
164 165 -0.659667
164 167 -2.2181
164 199 -0.909393
165 137 -1.01256
165 138 -2.20709
165 164 -0.659667
165 165 7.25419
165 166 -0.81107
165 198 -1.02948
165 199 -1.60849
166 138 -0.67946
166 163 -2.21964
166 165 -0.81107
166 166 8.04247
166 197 -1.47314
166 198 -2.74469
166 201 -0.147485
167 140 -0.979052
167 164 -2.2181
167 167 7.32516
167 169 -0.916245
167 199 -0.454359
167 200 -1.06301
167 202 -1.76504
168 139 -0.874687
168 141 -1.48721
168 155 -1.16603
168 168 7.13619
168 169 -1.1755
168 188 -1.87314
168 203 -0.64431
169 140 -1.95103
169 141 -1.0291
169 167 -0.916245
169 168 -1.1755
169 169 7.1291
169 202 -0.997589
169 203 -1.12053
170 170 2
170 171 -1
170 204 -0.993333
171 170 -1
171 171 4.2
171 172 -0.326667
171 180 -2.67111
171 204 -0.228889
172 171 -0.326667
172 172 3.59861
172 173 -0.493333
172 180 -0.941944
172 205 -1.83833
173 172 -0.493333
173 173 3.69
173 174 -1.16889
173 205 -1.24444
173 206 -0.808333
174 142 -0.426667
174 173 -1.16889
174 174 4.32513
174 175 -2.70942
174 206 -0.0515873
175 142 -0.779762
175 174 -2.70942
175 175 7.91322
175 176 -1.07643
175 206 -1.32132
175 207 -2.07272
176 142 -1.93357
176 143 -0.808081
176 146 -0.595671
176 175 -1.07643
176 176 7.29939
176 179 -1.99391
176 207 -0.937634
177 144 -1.04101
177 145 -2.21441
177 147 -0.785411
177 177 7.26099
177 178 -0.564289
177 182 -1.57636
177 208 -1.14011
178 145 -0.690896
178 146 -1.87941
178 177 -0.564289
178 178 7.5187
178 179 -1.47222
178 208 -2.35911
178 209 -0.60893
179 146 -0.902019
179 176 -1.99391
179 178 -1.47222
179 179 7.48011
179 207 -0.272916
179 209 -2.07871
179 210 -0.830979
180 171 -2.67111
180 172 -0.941944
180 180 7.83639
180 205 -1.16667
180 211 -1.58333
180 212 -1.5
181 147 -0.558349
181 152 -1.72244
181 181 7.25255
181 182 -0.998069
181 185 -1.30031
181 213 -1.31683
181 215 -1.45068
182 147 -1.71021
182 177 -1.57636
182 181 -0.998069
182 182 7.21743
182 208 -0.771179
182 214 -1.71166
182 215 -0.576121
183 148 -1.21251
183 149 -1.40543
183 154 -0.850757
183 183 6.96309
183 184 -1.37713
183 187 -1.27058
183 216 -0.902369
184 149 -0.0686717
184 150 -2.01078
184 151 -0.877325
184 183 -1.37713
184 184 7.20233
184 185 -0.591283
184 216 -1.17498
184 217 -1.18242
185 151 -2.2159
185 152 -0.582826
185 181 -1.30031
185 184 -0.591283
185 185 7.46224
185 213 -1.9115
185 217 -0.942576
186 153 -0.152573
186 154 -2.53493
186 160 -0.646712
186 186 8.09474
186 187 -0.539487
186 194 -2.60289
186 218 -1.68989
187 154 -1.39998
187 183 -1.27058
187 186 -0.539487
187 187 7.04254
187 216 -1.58425
187 218 -1.30125
187 219 -1.01786
188 155 -0.926858
188 168 -1.87314
188 188 7.64226
188 189 -1.11986
188 203 -0.119869
188 220 -2.48178
188 221 -1.19468
189 155 -1.76947
189 159 -1.14545
189 188 -1.11986
189 189 7.51452
189 190 -2.39227
189 221 -0.981677
189 222 -0.182164
190 159 -0.934833
190 189 -2.39227
190 190 8.09407
190 193 -0.426885
190 222 -2.12515
190 223 -2.27728
191 161 -2.42543
191 191 8.14089
191 192 -1.99681
191 196 -1.76293
191 224 -1.98973
192 156 -0.108783
192 157 -1.49594
192 158 -0.827017
192 161 -0.0539875
192 191 -1.99681
192 192 7.73549
192 193 -2.39044
192 224 -0.729897
192 225 -0.196647
193 158 -0.680509
193 159 -1.72919
193 190 -0.426885
193 192 -2.39044
193 193 7.55097
193 223 -0.692119
193 225 -1.68939
194 160 -1.18249
194 162 -0.411351
194 186 -2.60289
194 194 8.02891
194 195 -1.92967
194 218 -0.00438906
194 226 -1.99978
195 162 -1.98633
195 194 -1.92967
195 195 7.5353
195 196 -1.34316
195 226 -1.17946
195 227 -1.14367
196 161 -0.368345
196 162 -1.33412
196 191 -1.76293
196 195 -1.34316
196 196 7.09902
196 224 -0.520727
196 227 -0.601384
196 228 -1.3224
197 163 -0.363519
197 166 -1.47314
197 197 3.67464
197 201 -1.45328
197 229 -0.405098
198 165 -1.02948
198 166 -2.74469
198 198 7.87727
198 199 -1.11445
198 201 -0.0354575
198 231 -2.03579
198 232 -0.943553
199 164 -0.909393
199 165 -1.60849
199 167 -0.454359
199 198 -1.11445
199 199 7.328
199 200 -2.19618
199 232 -1.09119
200 167 -1.06301
200 199 -2.19618
200 200 7.53299
200 202 -1.10224
200 232 -1.31947
200 233 -1.89559
201 166 -0.147485
201 197 -1.45328
201 198 -0.0354575
201 201 7.90834
201 229 -2.01905
201 230 -0.763979
201 231 -2.77579
201 234 -0.809038
202 167 -1.76504
202 169 -0.997589
202 200 -1.10224
202 202 7.04093
202 203 -1.4673
202 233 -0.955653
202 235 -0.834288
203 168 -0.64431
203 169 -1.12053
203 188 -0.119869
203 202 -1.4673
203 203 7.12717
203 220 -1.72203
203 235 -1.41272
203 236 -0.743416
204 170 -0.993333
204 171 -0.228889
204 204 4.20444
204 211 -2.67111
204 237 -0.331111
205 172 -1.83833
205 173 -1.24444
205 180 -1.16667
205 205 7.15827
205 206 -1.11724
205 212 -1.07907
205 239 -0.766676
206 173 -0.808333
206 174 -0.0515873
206 175 -1.32132
206 205 -1.11724
206 206 7.12124
206 207 -0.807058
206 238 -1.85209
206 239 -0.947151
206 240 -0.305747
207 175 -2.07272
207 176 -0.937634
207 179 -0.272916
207 206 -0.807058
207 207 7.65946
207 210 -2.41124
207 240 -1.24211
208 177 -1.14011
208 178 -2.35911
208 182 -0.771179
208 208 7.35142
208 209 -0.41958
208 214 -1.46089
208 241 -1.24555
209 178 -0.60893
209 179 -2.07871
209 208 -0.41958
209 209 7.53213
209 210 -0.958535
209 241 -2.23748
209 242 -1.26785
210 179 -0.830979
210 207 -2.41124
210 209 -0.958535
210 210 7.39192
210 240 -0.895573
210 242 -1.6356
210 243 -0.723441
211 180 -1.58333
211 204 -2.67111
211 211 7.8175
211 212 -1.50944
211 237 -0.9375
211 244 -1.17111
212 180 -1.5
212 205 -1.07907
212 211 -1.50944
212 212 7.05832
212 239 -1.26391
212 244 -0.935185
212 245 -0.836538
213 181 -1.31683
213 185 -1.9115
213 213 7.59115
213 215 -1.11558
213 217 -1.25052
213 248 -2.05407
214 182 -1.71166
214 208 -1.46089
214 214 7.09505
214 215 -0.981644
214 241 -0.758445
214 246 -1.43747
214 249 -0.84173
215 181 -1.45068
215 182 -0.576121
215 213 -1.11558
